TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK_y,CFID_y,CFPARAMS_y,PLAYOFF_RANKING,SEASON
1610612755,Philadelphia 76ers,56,27,29,0.482,51.8,40.0,86.8,0.461,5.5,15.9,0.347,19.5,25.3,0.769,11.1,33.9,45.0,23.6,14.1,7.8,4.4,4.9,21.2,20.5,105.0,1.3,10,16,17,17,15,13,14,16,27,26,19,17,20,12,22,10,13,10,1,13,27,13,7,29,20,13,10,Philadelphia 76ers,Philadelphia 76ers,56,27,29,0.482,51.8,38.6,86.4,0.447,6.1,18.4,0.333,20.3,26.0,0.782,11.5,33.7,45.1,22.5,14.8,7.6,4.9,4.4,20.5,21.2,103.6,-1.3,10,16,17,17,15,9,16,7,8,10,4,17,12,29,14,27,23,16,19,13,13,27,2,24,8,13,10,Philadelphia 76ers,0,2010-11
1610612753,Orlando Magic,57,36,21,0.632,52.1,39.5,85.6,0.461,10.0,27.7,0.36,18.9,27.2,0.695,11.6,35.4,47.0,21.7,15.6,6.8,4.6,4.4,22.0,23.8,107.8,6.3,2,7,8,8,13,18,23,15,1,1,14,22,7,30,16,2,3,21,21,27,23,4,12,4,10,6,10,Orlando Magic,Orlando Magic,57,36,21,0.632,52.1,38.0,86.3,0.44,6.4,18.6,0.346,19.1,26.1,0.733,10.4,32.8,43.2,21.3,14.8,7.8,4.4,4.6,23.8,22.0,101.5,-6.3,2,7,8,8,13,5,15,4,10,13,9,8,13,1,2,18,6,3,15,18,4,23,27,19,4,6,10,Orlando Magic,0,2010-11
1610612760,Oklahoma City Thunder,54,35,19,0.648,51.0,38.7,83.9,0.461,5.7,16.9,0.336,26.1,31.6,0.827,11.3,32.9,44.2,21.0,14.6,8.1,5.8,4.3,23.2,23.4,109.2,2.4,23,8,6,7,22,23,27,14,25,22,26,1,1,1,19,15,17,27,7,9,8,3,23,8,6,9,10,Oklahoma City Thunder,Oklahoma City Thunder,54,35,19,0.648,51.0,40.6,87.3,0.466,6.1,17.0,0.359,19.5,26.3,0.74,11.8,30.7,42.5,22.1,14.8,7.5,4.3,5.8,23.4,23.2,106.9,-2.4,23,8,6,7,22,22,20,20,7,5,15,10,15,2,19,1,2,13,16,12,3,8,23,8,16,9,10,Oklahoma City Thunder,0,2010-11
1610612752,New York Knicks,54,28,26,0.519,49.4,39.5,86.0,0.46,9.2,25.3,0.365,20.5,25.5,0.803,10.6,31.4,42.1,22.1,14.5,7.9,6.4,4.5,21.1,20.9,108.8,0.5,23,15,13,15,29,17,22,17,2,2,12,7,17,3,25,21,27,20,5,11,1,6,6,27,8,15,10,New York Knicks,New York Knicks,54,28,26,0.519,49.4,40.8,87.0,0.469,6.7,18.1,0.372,19.9,26.4,0.757,12.2,33.3,45.5,21.3,15.7,7.6,4.5,6.4,20.9,21.1,108.3,-0.5,23,15,13,15,29,24,18,22,12,8,25,14,16,12,26,22,24,4,11,14,6,1,4,25,21,15,10,New York Knicks,0,2010-11
1610612740,New Orleans Hornets,58,33,25,0.569,53.5,39.4,86.2,0.457,6.0,16.8,0.355,20.0,26.1,0.764,11.3,34.3,45.6,22.8,14.8,8.2,4.8,5.3,23.3,22.7,104.6,2.1,1,10,11,11,2,20,20,18,20,23,17,12,14,17,20,6,7,16,10,7,20,17,25,11,21,10,10,New Orleans Hornets,New Orleans Hornets,58,33,25,0.569,53.5,38.3,85.4,0.448,7.2,21.1,0.343,18.8,24.5,0.768,10.3,33.4,43.6,22.5,15.7,6.8,5.3,4.8,22.7,23.3,102.6,-2.1,1,10,11,11,2,7,7,10,22,23,8,5,5,17,1,23,10,15,10,2,17,20,20,6,7,10,10,New Orleans Hornets,0,2010-11
1610612751,New Jersey Nets,57,17,40,0.298,53.2,37.8,86.2,0.438,5.7,16.5,0.348,19.8,25.9,0.764,11.7,32.9,44.6,21.5,15.8,5.7,5.0,5.1,25.0,22.4,101.1,-6.8,2,25,26,25,4,28,17,28,24,24,18,13,16,16,15,14,15,22,23,30,16,16,29,18,28,29,10,New Jersey Nets,New Jersey Nets,57,17,40,0.298,53.2,39.5,86.6,0.456,6.8,18.6,0.367,22.1,29.5,0.748,11.2,33.5,44.7,23.7,13.4,7.4,5.1,5.0,22.4,25.0,107.9,6.8,2,25,26,25,4,14,17,17,14,14,22,26,29,5,6,24,18,21,30,5,16,16,13,2,19,29,10,New Jersey Nets,0,2010-11
1610612749,Milwaukee Bucks,55,21,34,0.382,52.9,37.1,87.5,0.424,6.1,18.2,0.336,19.8,26.7,0.743,12.0,33.6,45.6,20.1,14.6,7.8,5.6,5.7,23.0,23.8,100.2,-1.6,20,22,22,22,7,29,10,30,19,17,27,14,9,25,13,12,8,30,8,14,10,21,21,5,30,20,10,Milwaukee Bucks,Milwaukee Bucks,55,21,34,0.382,52.9,37.6,84.1,0.447,5.9,17.3,0.341,20.7,26.7,0.776,10.5,35.3,45.8,22.0,16.3,6.6,5.7,5.6,23.8,23.0,101.7,1.6,20,22,22,22,7,4,3,8,2,6,7,24,19,23,3,30,27,9,7,1,21,10,26,10,5,20,10,Milwaukee Bucks,0,2010-11
1610612738,Boston Celtics,54,40,14,0.741,52.7,41.0,83.2,0.493,5.9,15.7,0.374,18.9,25.1,0.752,8.6,33.4,42.0,26.5,16.0,9.1,4.8,4.7,23.0,22.6,106.8,7.4,23,3,2,2,8,3,30,1,21,28,8,23,23,20,30,13,29,1,25,3,19,9,19,14,13,3,10,Boston Celtics,Boston Celtics,54,40,14,0.741,52.7,36.7,84.1,0.436,5.7,16.9,0.337,20.4,27.1,0.753,11.4,31.4,42.8,20.2,17.3,7.1,4.7,4.8,22.6,23.0,99.5,-7.4,23,3,2,2,8,1,4,3,1,3,5,19,22,10,10,5,4,1,3,3,9,19,17,12,2,3,10,Boston Celtics,0,2010-11
1610612748,Miami Heat,56,41,15,0.732,52.2,39.6,83.4,0.474,7.3,19.6,0.374,23.5,30.7,0.765,10.7,35.7,46.5,21.3,14.9,7.1,6.0,3.1,22.2,23.7,109.9,8.4,10,2,3,3,11,16,28,2,11,14,7,3,3,15,23,1,4,24,14,24,7,1,14,6,4,1,10,Miami Heat,Miami Heat,56,41,15,0.732,52.2,37.4,87.9,0.426,7.0,21.2,0.33,19.7,26.6,0.742,12.1,31.6,43.7,22.0,14.4,7.5,3.1,6.0,23.7,22.2,101.5,-8.4,10,2,3,3,11,3,24,1,18,24,1,13,18,3,24,6,11,10,25,9,1,7,25,17,3,1,10,Miami Heat,0,2010-11
1610612763,Memphis Grizzlies,57,31,26,0.544,51.8,41.0,88.6,0.463,4.1,12.1,0.336,19.7,26.2,0.753,12.4,31.2,43.6,21.1,15.1,9.8,5.6,6.9,22.5,22.6,105.8,1.7,2,13,13,13,17,4,3,10,30,30,25,15,12,19,7,23,20,26,18,1,12,30,16,13,16,11,10,Memphis Grizzlies,Memphis Grizzlies,57,31,26,0.544,51.8,38.5,84.7,0.455,7.6,20.8,0.363,19.5,25.8,0.758,12.2,31.8,44.0,22.3,17.9,7.9,6.9,5.6,22.6,22.5,104.1,-1.7,2,13,13,13,17,8,5,16,24,22,17,11,9,13,25,8,15,14,1,19,30,12,18,15,10,11,10,Memphis Grizzlies,0,2010-11
1610612747,Los Angeles Lakers,57,38,19,0.667,51.9,41.4,88.6,0.468,7.0,19.6,0.355,20.4,26.2,0.778,13.0,34.2,47.2,23.8,14.5,8.0,5.6,4.9,20.5,22.7,110.3,6.3,2,5,6,6,14,1,4,7,13,15,16,9,11,10,5,7,2,8,4,10,11,12,2,12,2,5,10,Los Angeles Lakers,Los Angeles Lakers,57,38,19,0.667,51.9,40.0,90.5,0.442,7.5,22.0,0.341,16.4,21.3,0.77,13.0,30.8,43.8,24.6,14.8,7.9,4.9,5.6,22.7,20.5,104.0,-6.3,2,5,6,6,14,17,30,5,23,29,6,2,1,20,29,2,12,26,18,22,12,11,19,29,9,5,10,Los Angeles Lakers,0,2010-11
1610612746,Los Angeles Clippers,56,21,35,0.375,51.8,39.3,86.2,0.456,6.8,20.6,0.332,20.4,29.3,0.699,13.2,32.3,45.5,23.5,17.2,7.5,5.0,5.4,23.1,24.2,105.8,-3.1,10,22,23,23,16,21,18,19,14,10,28,8,4,29,4,17,10,13,29,18,17,19,22,1,17,23,10,Los Angeles Clippers,Los Angeles Clippers,56,21,35,0.375,51.8,39.0,85.9,0.454,8.3,22.4,0.37,22.6,29.0,0.778,11.7,30.9,42.6,23.7,14.7,8.3,5.4,5.0,24.2,23.1,108.9,3.1,10,22,23,23,16,11,11,13,29,30,24,29,27,25,17,3,3,22,20,27,19,17,30,9,22,23,10,Los Angeles Clippers,0,2010-11
1610612754,Indiana Pacers,54,24,30,0.444,50.5,38.5,86.9,0.443,8.4,22.9,0.366,19.0,24.4,0.78,11.4,34.6,46.0,21.4,15.9,7.1,6.0,6.0,23.0,21.7,104.3,-0.3,23,20,19,20,24,26,12,26,7,6,10,21,27,9,18,5,5,23,24,25,6,23,20,21,23,17,10,Indiana Pacers,Indiana Pacers,54,24,30,0.444,50.5,38.7,87.1,0.445,6.6,17.8,0.37,20.6,27.4,0.753,11.5,33.5,45.1,21.4,14.2,7.7,6.0,6.0,21.7,23.0,104.6,0.3,23,20,19,20,24,10,19,6,11,7,23,22,24,9,15,25,22,6,27,16,23,6,10,11,12,17,10,Indiana Pacers,0,2010-11
1610612745,Houston Rockets,57,26,31,0.456,50.4,39.8,88.1,0.452,8.4,23.2,0.36,21.2,26.8,0.791,11.9,31.9,43.7,24.2,14.1,7.5,5.0,6.0,21.5,22.9,109.2,0.2,2,18,20,19,25,15,7,20,9,4,13,5,8,4,14,18,19,6,2,19,18,25,9,10,5,16,10,Houston Rockets,Houston Rockets,57,26,31,0.456,50.4,41.3,87.8,0.47,6.0,16.4,0.364,20.5,26.2,0.781,12.1,32.7,44.7,21.5,14.2,7.6,6.0,5.0,22.9,21.5,109.0,-0.2,2,18,20,19,25,26,23,24,3,2,19,21,14,28,23,16,19,7,26,15,25,18,21,22,23,16,10,Houston Rockets,0,2010-11
1610612744,Golden State Warriors,55,26,29,0.473,50.3,41.1,88.4,0.464,8.8,22.2,0.397,16.3,21.7,0.75,12.1,29.9,42.0,23.6,15.7,9.4,4.7,4.6,23.3,19.4,107.2,-2.7,20,18,17,18,27,2,6,8,4,7,1,30,30,22,10,30,28,9,22,2,21,7,26,30,12,21,10,Golden State Warriors,Golden State Warriors,55,26,29,0.473,50.3,40.1,85.1,0.471,7.1,19.7,0.362,22.6,29.2,0.774,13.4,32.7,46.1,25.8,17.0,8.7,4.6,4.7,19.4,23.3,109.8,2.7,20,18,17,18,27,18,6,26,19,18,16,28,28,22,30,17,29,30,4,29,7,21,1,5,27,21,10,Golden State Warriors,0,2010-11
1610612765,Detroit Pistons,57,21,36,0.368,54.0,40.0,89.1,0.449,6.6,17.4,0.381,18.6,25.5,0.73,12.2,30.1,42.3,22.3,14.2,7.9,4.6,4.9,21.8,21.3,105.3,-4.5,2,22,24,24,1,12,2,21,17,20,4,29,19,27,9,28,25,18,3,12,24,14,10,24,19,24,10,Detroit Pistons,Detroit Pistons,57,21,36,0.368,54.0,41.5,86.3,0.481,6.8,19.3,0.353,20.0,26.0,0.769,11.8,34.1,45.8,25.2,15.8,7.4,4.9,4.6,21.3,21.8,109.7,4.5,2,22,24,24,1,27,14,29,13,17,12,15,11,19,18,28,28,28,9,6,14,24,7,21,26,24,10,Detroit Pistons,0,2010-11
1610612743,Denver Nuggets,57,32,25,0.561,50.0,39.4,83.3,0.474,8.4,21.5,0.389,24.8,31.6,0.785,9.8,32.9,42.6,22.1,14.7,7.1,4.2,6.2,22.5,24.0,112.0,2.5,2,11,11,12,28,19,29,3,8,9,3,2,2,7,29,16,22,19,9,23,30,27,17,2,1,8,10,Denver Nuggets,Denver Nuggets,57,32,25,0.561,50.0,40.9,88.0,0.464,7.6,21.6,0.353,20.2,26.8,0.752,11.3,32.3,43.6,23.8,13.7,7.4,6.2,4.2,24.0,22.5,109.5,-2.5,2,11,11,12,28,25,25,18,25,27,11,16,20,7,8,12,9,24,29,8,27,30,29,14,25,8,10,Denver Nuggets,0,2010-11
1610612739,Cleveland Cavaliers,56,10,46,0.179,51.0,37.1,86.2,0.431,6.8,19.7,0.346,19.6,26.3,0.746,10.7,31.4,42.1,22.7,15.0,7.3,4.3,6.1,21.0,22.6,100.6,-11.3,10,30,30,30,21,30,19,29,15,13,20,16,10,24,24,22,26,17,17,21,29,26,4,15,29,30,10,Cleveland Cavaliers,Cleveland Cavaliers,56,10,46,0.179,51.0,41.9,87.7,0.477,9.3,21.9,0.425,18.9,24.8,0.764,11.3,35.3,46.6,25.8,14.5,8.0,6.1,4.3,22.6,21.0,111.9,11.3,10,30,30,30,21,30,22,28,30,28,30,6,6,16,9,29,30,29,24,24,26,29,16,27,30,30,10,Cleveland Cavaliers,0,2010-11
1610612741,Chicago Bulls,54,38,16,0.704,52.1,40.2,86.9,0.462,6.3,17.4,0.365,19.1,26.1,0.73,12.2,35.1,47.3,23.5,15.4,7.7,6.4,6.3,21.9,21.8,105.7,6.4,23,5,4,5,12,10,11,13,18,19,11,20,13,26,8,3,1,12,19,16,2,28,11,20,18,4,10,Chicago Bulls,Chicago Bulls,54,38,16,0.704,52.1,36.9,86.0,0.429,6.0,18.2,0.331,19.5,25.9,0.752,11.1,31.3,42.3,20.6,15.6,7.5,6.3,6.4,21.8,21.9,99.3,-6.4,23,5,4,5,12,2,13,2,5,9,3,9,10,8,5,4,1,2,12,10,28,2,11,20,1,4,10,Chicago Bulls,0,2010-11
1610612766,Charlotte Bobcats,56,24,32,0.429,53.0,37.9,84.6,0.448,5.9,17.4,0.337,21.1,28.1,0.752,12.0,33.8,45.8,22.8,16.9,7.1,6.2,6.8,22.1,23.6,102.8,-3.1,10,20,21,21,5,27,26,22,22,18,24,6,5,21,12,11,6,15,28,26,5,29,13,7,25,22,10,Charlotte Bobcats,Charlotte Bobcats,56,24,32,0.429,53.0,39.2,87.4,0.448,7.8,21.4,0.364,19.7,25.3,0.778,10.9,32.5,43.5,23.5,14.5,8.3,6.8,6.2,23.6,22.1,105.8,3.1,10,20,21,21,5,12,21,9,27,25,20,12,8,26,4,15,7,19,23,28,29,5,24,18,15,22,10,Charlotte Bobcats,0,2010-11
1610612764,Washington Wizards,54,15,39,0.278,51.0,38.6,86.8,0.445,5.6,16.3,0.343,18.7,24.6,0.76,12.1,30.4,42.5,21.3,16.2,8.5,6.4,4.7,23.6,21.0,101.6,-6.7,23,26,25,26,19,24,13,24,26,25,21,25,26,18,11,26,23,25,26,6,3,11,28,25,27,28,10,Washington Wizards,Washington Wizards,54,15,39,0.278,51.0,40.2,85.4,0.471,7.2,19.1,0.379,20.6,27.5,0.749,12.5,33.3,45.8,23.6,16.5,7.9,4.7,6.4,21.0,23.6,108.3,6.7,23,26,25,26,19,21,8,25,20,16,29,23,25,6,27,21,26,20,5,21,11,3,6,3,20,28,10,Washington Wizards,0,2010-11
1610612748,Miami Heat,34,27,7,0.794,51.1,40.5,83.0,0.488,6.2,15.6,0.398,21.6,27.5,0.784,10.5,34.6,45.1,22.1,16.2,8.9,5.4,4.4,21.5,22.5,108.8,9.8,7,1,1,1,23,3,29,1,21,25,1,3,6,5,29,7,17,17,16,8,19,3,16,10,1,2,10,Miami Heat,Miami Heat,34,27,7,0.794,51.1,36.2,85.5,0.423,8.5,23.4,0.365,18.1,25.0,0.724,12.0,29.7,41.7,21.0,17.7,8.7,4.4,5.4,22.5,21.5,99.0,-9.8,7,1,1,1,23,2,9,5,30,30,25,12,18,4,13,1,1,12,3,19,3,19,21,15,7,2,10,Miami Heat,1,2011-12
1610612737,Atlanta Hawks,34,20,14,0.588,53.0,38.6,87.4,0.441,7.8,20.7,0.378,16.3,22.7,0.72,10.9,34.0,45.0,23.6,15.3,8.9,5.5,5.4,19.0,20.2,101.3,1.9,7,8,9,9,7,15,14,16,6,16,7,27,22,27,23,10,18,7,5,9,16,14,2,23,18,13,10,Atlanta Hawks,Atlanta Hawks,34,20,14,0.588,53.0,38.6,88.4,0.437,6.8,19.4,0.349,15.4,20.6,0.75,11.8,34.7,46.5,23.0,16.6,8.1,5.4,5.5,20.2,19.0,99.4,-1.9,7,8,9,9,7,17,21,11,13,16,15,2,2,14,10,25,19,20,9,9,14,16,8,29,8,13,10,Atlanta Hawks,0,2011-12
1610612750,Minnesota Timberwolves,34,17,17,0.5,50.7,36.9,85.7,0.43,6.8,21.0,0.322,21.5,27.7,0.777,13.1,34.4,47.5,19.7,17.1,8.0,4.6,6.0,19.9,23.7,102.0,1.2,7,16,15,16,26,27,24,22,16,12,23,4,4,7,12,8,4,26,24,21,27,21,7,4,15,16,10,Minnesota Timberwolves,Minnesota Timberwolves,34,17,17,0.5,50.7,38.8,88.6,0.438,6.4,18.3,0.352,16.7,22.7,0.737,12.1,32.7,44.9,21.4,15.2,9.5,6.0,4.6,23.7,19.9,100.8,-1.2,7,16,15,16,26,20,24,12,8,6,18,8,9,7,14,11,13,15,24,29,21,27,27,24,13,16,10,Minnesota Timberwolves,0,2011-12
1610612762,Utah Jazz,32,15,17,0.469,52.0,39.5,87.6,0.451,4.0,13.5,0.297,20.2,27.0,0.747,13.2,32.3,45.4,22.2,15.1,8.7,6.3,6.2,24.1,22.7,103.3,-1.6,25,18,15,18,14,8,12,10,29,29,30,6,8,17,10,22,15,16,4,11,5,22,29,8,10,20,10,Utah Jazz,Utah Jazz,32,15,17,0.469,52.0,38.8,85.4,0.454,6.4,19.3,0.333,20.9,27.6,0.758,12.2,32.2,44.5,20.7,15.9,8.1,6.2,6.3,22.7,24.1,104.9,1.6,25,18,15,18,14,19,8,23,7,15,9,27,27,21,16,8,10,7,18,8,22,5,23,2,24,20,10,Utah Jazz,0,2011-12
1610612761,Toronto Raptors,33,10,23,0.303,53.1,37.2,86.3,0.431,6.0,18.5,0.327,17.4,23.2,0.748,11.6,34.2,45.9,23.0,16.8,7.7,5.5,5.5,26.0,20.1,97.8,-5.5,19,26,25,26,6,24,23,21,23,18,19,17,19,15,18,9,12,12,22,25,15,18,30,24,28,24,10,Toronto Raptors,Toronto Raptors,33,10,23,0.303,53.1,36.9,85.1,0.434,7.3,21.0,0.348,22.2,29.6,0.751,11.0,34.6,45.5,20.9,15.1,8.2,5.5,5.5,20.1,26.0,103.4,5.5,19,26,25,26,6,7,5,10,25,25,14,30,30,15,3,22,17,10,25,13,18,15,7,1,17,24,10,Toronto Raptors,0,2011-12
1610612759,San Antonio Spurs,34,24,10,0.706,52.1,40.5,88.2,0.459,8.5,21.7,0.394,16.9,23.1,0.732,10.7,33.6,44.3,23.9,14.3,7.5,4.7,5.5,18.4,20.7,106.5,4.0,7,4,4,4,12,4,8,5,4,7,3,22,20,22,28,13,21,3,2,26,25,17,1,19,5,6,10,San Antonio Spurs,San Antonio Spurs,34,24,10,0.706,52.1,40.5,88.7,0.456,6.6,18.8,0.349,15.0,20.0,0.751,10.8,34.2,45.0,20.9,14.7,8.1,5.5,4.7,20.7,18.4,102.5,-4.0,7,4,4,4,12,27,25,26,9,7,16,1,1,16,1,21,14,11,27,10,17,25,12,30,16,6,10,San Antonio Spurs,0,2011-12
1610612758,Sacramento Kings,33,11,22,0.333,50.7,36.6,89.2,0.41,6.5,21.0,0.311,19.5,26.0,0.748,14.8,31.2,46.0,18.2,16.0,8.6,4.6,6.8,20.7,21.9,99.2,-8.3,19,24,24,24,28,28,4,30,18,13,25,8,11,16,1,26,11,30,14,14,28,30,10,12,25,28,10,Sacramento Kings,Sacramento Kings,33,11,22,0.333,50.7,41.6,88.6,0.47,6.6,19.6,0.338,17.6,23.4,0.754,13.4,34.7,48.1,24.3,16.1,8.7,6.8,4.6,21.9,20.7,107.5,8.3,19,24,24,24,28,28,23,28,10,18,11,11,11,20,27,25,27,27,14,21,30,28,19,21,28,28,10,Sacramento Kings,0,2011-12
1610612757,Portland Trail Blazers,34,18,16,0.529,51.3,39.1,87.5,0.447,7.0,20.9,0.338,18.6,23.8,0.783,11.6,32.7,44.3,23.2,15.1,9.3,5.5,5.3,21.2,22.4,103.8,5.7,7,14,14,14,22,10,13,14,14,14,16,13,17,6,17,19,19,11,3,4,13,12,13,11,9,5,10,Portland Trail Blazers,Portland Trail Blazers,34,18,16,0.529,51.3,36.9,84.0,0.44,5.9,19.0,0.312,18.4,24.7,0.744,11.2,33.3,44.5,20.4,17.4,8.0,5.3,5.5,22.4,21.2,98.2,-5.7,7,14,14,14,22,6,2,15,5,11,3,14,14,12,5,16,11,5,4,7,12,13,20,18,4,5,10,Portland Trail Blazers,0,2011-12
1610612756,Phoenix Suns,34,14,20,0.412,51.4,39.0,87.2,0.447,7.3,21.5,0.34,16.0,20.7,0.773,10.9,33.3,44.2,23.8,15.7,7.8,5.6,4.7,20.2,20.5,101.3,-2.6,7,20,22,22,21,11,17,13,10,9,15,28,28,8,24,16,22,4,11,24,10,5,9,22,17,22,10,Phoenix Suns,Phoenix Suns,34,14,20,0.412,51.4,39.7,88.0,0.451,6.9,19.1,0.362,17.6,23.2,0.76,12.7,34.6,47.2,23.4,15.7,8.9,4.7,5.6,20.5,20.2,104.0,2.6,7,20,22,22,21,23,20,20,19,13,23,10,10,23,22,23,25,23,19,23,5,10,9,22,22,22,10,Phoenix Suns,0,2011-12
1610612755,Philadelphia 76ers,34,20,14,0.588,53.0,40.9,91.1,0.449,6.3,16.9,0.372,15.0,20.6,0.73,10.7,36.1,46.9,23.8,11.5,9.3,5.3,5.0,19.6,18.5,103.1,7.1,7,8,9,9,8,2,1,11,20,22,8,30,29,23,27,2,6,5,1,5,21,8,4,30,11,3,10,Philadelphia 76ers,Philadelphia 76ers,34,20,14,0.588,53.0,37.1,88.5,0.419,5.5,17.5,0.316,16.3,22.4,0.725,12.2,36.7,48.9,20.5,15.6,6.0,5.0,5.3,18.5,19.6,96.0,-7.1,7,8,9,9,8,9,22,4,3,2,5,7,8,5,15,30,29,6,21,1,8,21,1,27,1,3,10,Philadelphia 76ers,0,2011-12
1610612753,Orlando Magic,35,22,13,0.629,53.4,37.1,85.1,0.435,11.1,28.8,0.386,17.3,26.5,0.651,12.0,35.7,47.7,22.3,16.6,7.1,4.6,4.9,19.6,23.0,102.5,2.5,1,5,7,7,5,25,25,19,1,1,4,18,9,30,16,3,3,15,20,27,26,7,5,7,14,10,10,Orlando Magic,Orlando Magic,35,22,13,0.629,53.4,38.7,89.4,0.433,6.8,20.2,0.335,16.0,20.9,0.765,11.6,35.2,46.7,22.0,14.6,8.3,4.9,4.6,23.0,19.6,100.1,-2.5,1,5,7,7,5,18,28,9,14,21,10,5,4,27,6,28,22,17,28,14,7,26,24,26,12,10,10,Orlando Magic,0,2011-12
1610612760,Oklahoma City Thunder,34,27,7,0.794,50.6,38.9,81.8,0.475,7.2,20.6,0.347,22.7,28.5,0.796,10.9,34.8,45.7,19.2,17.7,8.2,8.3,5.1,21.7,21.6,107.6,6.8,7,1,1,1,29,13,30,2,12,17,14,1,2,1,25,6,13,27,29,18,1,9,19,15,2,4,10,Oklahoma City Thunder,Oklahoma City Thunder,34,27,7,0.794,50.6,37.7,89.1,0.423,6.2,18.9,0.326,19.3,24.4,0.791,13.2,30.1,43.3,21.1,15.2,8.6,5.1,8.3,21.6,21.7,100.9,-6.8,7,1,1,1,29,11,26,6,6,9,7,22,12,30,26,2,4,13,23,17,9,1,16,12,14,4,10,Oklahoma City Thunder,0,2011-12
1610612752,New York Knicks,35,17,18,0.486,50.7,36.5,84.4,0.432,7.2,23.7,0.305,19.9,26.2,0.757,11.6,32.2,43.8,20.1,17.8,10.1,4.3,5.3,22.2,23.9,100.0,1.2,1,16,20,17,27,29,26,20,11,4,27,7,10,12,19,23,26,25,30,2,30,13,20,2,23,17,10,New York Knicks,New York Knicks,35,17,18,0.486,50.7,36.8,82.9,0.443,6.9,18.8,0.367,18.4,24.9,0.737,10.8,33.4,44.2,20.2,18.5,9.2,5.3,4.3,23.9,22.2,98.8,-1.2,1,16,20,17,27,4,1,16,17,8,27,13,17,8,2,17,8,3,2,26,13,30,29,11,6,17,10,New York Knicks,0,2011-12
1610612740,New Orleans Hornets,33,8,25,0.242,53.8,38.3,87.4,0.439,4.4,13.9,0.319,17.0,22.9,0.741,13.2,33.3,46.4,22.1,17.2,8.4,5.4,6.5,23.2,20.5,98.1,-5.6,19,28,27,28,1,17,15,17,28,28,24,21,21,19,11,17,10,18,26,16,18,27,25,21,27,25,10,New Orleans Hornets,New Orleans Hornets,33,8,25,0.242,53.8,38.3,85.9,0.446,6.7,21.6,0.312,20.4,26.6,0.766,11.9,33.2,45.1,21.9,16.0,8.7,6.5,5.4,20.5,23.2,103.7,5.6,19,28,27,28,1,14,11,17,12,28,4,26,24,28,12,15,15,16,17,20,27,18,10,6,19,25,10,New Orleans Hornets,0,2011-12
1610612751,New Jersey Nets,35,10,25,0.286,53.6,37.3,88.2,0.422,9.8,27.5,0.357,18.6,24.1,0.771,13.6,30.3,43.9,22.0,17.2,7.8,4.7,5.8,22.4,22.7,102.9,-7.5,1,26,27,27,2,23,7,28,2,2,11,14,16,9,5,30,25,20,25,23,24,20,21,9,12,27,10,New Jersey Nets,New Jersey Nets,35,10,25,0.286,53.6,42.1,87.4,0.481,7.3,18.9,0.387,19.0,26.6,0.714,13.7,33.0,46.7,25.8,16.0,9.2,5.8,4.7,22.7,22.4,110.4,7.5,1,26,27,27,2,30,16,30,26,10,30,20,25,1,29,12,21,30,16,28,20,24,22,10,30,27,10,New Jersey Nets,0,2011-12
