TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,EFG_PCT_y,FTA_RATE,TM_TOV_PCT_y,OREB_PCT_y,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,EFG_PCT_RANK_y,FTA_RATE_RANK,TM_TOV_PCT_RANK_y,OREB_PCT_RANK_y,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK_y,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,DEF_RATING_y,DREB_y,DREB_PCT_y,STL_y,BLK_y,OPP_PTS_OFF_TOV_y,OPP_PTS_2ND_CHANCE_y,OPP_PTS_FB_y,OPP_PTS_PAINT_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,DEF_RATING_RANK_y,DREB_RANK_y,DREB_PCT_RANK_y,STL_RANK_y,BLK_RANK_y,OPP_PTS_OFF_TOV_RANK_y,OPP_PTS_2ND_CHANCE_RANK_y,OPP_PTS_FB_RANK_y,OPP_PTS_PAINT_RANK_y,CFID_y,CFPARAMS_y,PLAYOFF_RANKING,SEASON
1610612756,Phoenix Suns,52,39,13,0.75,49.4,41.9,84.8,0.494,9.7,24.5,0.397,19.0,23.5,0.806,9.1,32.1,41.2,26.6,15.1,6.8,4.8,3.8,21.3,22.6,112.5,7.4,17,2,2,2,28,1,17,1,1,2,1,27,30,2,30,15,28,1,6,30,19,1,1,27,1,3,10,Phoenix Suns,Phoenix Suns,52,39,13,0.75,2526.0,111.2,112.5,103.0,105.2,8.2,7.3,0.634,1.76,19.4,0.257,0.685,0.483,0.151,0.551,0.591,98.8,97.2,81.0,5116,0.561,17,2,2,2,19,1,14,3,3,2,1,29,19,24,6,1,1,3,1,10,Phoenix Suns,Phoenix Suns,52,39,13,0.75,49.4,18.3,11.7,18.0,44.0,16.4,15.5,10.5,43.2,17,2,2,2,19,16,30,3,10,6,26,4,15,10,Phoenix Suns,Phoenix Suns,52,39,13,0.75,2526.0,0.551,0.277,0.151,0.257,0.492,0.273,0.158,0.315,17,2,2,2,19,1,30,6,29,13,1,22,19,10,Phoenix Suns,Phoenix Suns,52,39,13,0.75,48.6,0.711,0.289,0.573,0.182,0.259,0.16,0.168,0.162,0.391,0.574,0.426,0.835,0.165,0.634,0.366,17,2,2,2,8,29,2,29,24,2,4,30,24,23,4,27,23,8,3,28,10,Phoenix Suns,Phoenix Suns,52,39,13,0.75,49.4,40.3,88.1,0.458,6.0,17.5,0.342,18.5,24.0,0.77,12.4,31.1,43.5,19.2,15.8,7.3,3.8,4.8,22.6,21.3,105.1,-7.4,17,2,2,2,28,27,30,16,10,12,6,3,2,26,19,7,11,2,22,7,1,19,4,30,14,3,10,Phoenix Suns,Phoenix Suns,52,39,13,0.75,49.4,105.2,32.1,0.685,6.8,4.8,16.4,15.5,10.5,43.2,17,2,2,2,28,14,15,19,30,19,6,26,4,15,10,Phoenix Suns,0,2006-07
1610612755,Philadelphia 76ers,53,17,36,0.321,52.2,38.2,84.6,0.452,3.8,11.1,0.338,21.7,28.1,0.773,11.5,30.5,42.0,21.7,16.1,7.9,5.4,4.5,22.7,23.7,101.9,-4.5,7,28,28,28,12,20,18,20,30,30,22,11,15,10,20,23,24,21,13,9,12,7,7,18,27,25,10,Philadelphia 76ers,Philadelphia 76ers,53,17,36,0.321,2574.0,100.3,101.9,104.8,106.3,-4.4,-4.4,0.569,1.35,16.0,0.298,0.67,0.483,0.161,0.474,0.525,93.4,91.99,76.66,4932,0.48,7,28,28,28,8,27,21,25,19,22,19,21,25,25,13,27,25,19,22,10,Philadelphia 76ers,Philadelphia 76ers,53,17,36,0.321,52.2,18.6,13.3,14.5,43.3,18.4,15.8,13.8,44.6,7,28,28,28,8,9,23,7,12,16,28,23,22,10,Philadelphia 76ers,Philadelphia 76ers,53,17,36,0.321,2574.0,0.474,0.333,0.161,0.298,0.504,0.315,0.171,0.33,7,28,28,28,8,27,14,13,21,22,11,6,25,10,Philadelphia 76ers,Philadelphia 76ers,53,17,36,0.321,48.6,0.869,0.131,0.676,0.251,0.11,0.142,0.213,0.182,0.425,0.53,0.47,0.93,0.07,0.569,0.431,7,28,28,28,10,1,30,2,5,29,6,9,7,9,12,19,3,28,19,12,10,Philadelphia 76ers,Philadelphia 76ers,53,17,36,0.321,52.2,39.7,85.5,0.464,6.8,18.5,0.367,20.2,27.0,0.747,13.0,32.4,45.5,23.7,17.2,7.8,4.5,5.4,23.7,22.7,106.4,4.5,7,28,28,28,12,20,18,24,20,18,26,10,12,11,28,20,26,24,6,18,7,12,13,24,22,25,10,Philadelphia 76ers,Philadelphia 76ers,53,17,36,0.321,52.2,106.3,30.5,0.67,7.9,5.4,18.4,15.8,13.8,44.6,7,28,28,28,12,21,23,25,9,12,16,28,23,22,10,Philadelphia 76ers,0,2006-07
1610612753,Orlando Magic,53,27,26,0.509,52.9,38.5,81.7,0.471,4.9,13.5,0.361,22.0,31.4,0.701,12.0,32.6,44.6,20.3,18.4,7.4,5.5,4.9,25.3,25.2,103.8,1.1,7,13,14,14,5,19,29,5,26,27,9,10,2,29,15,12,12,27,30,19,11,13,24,4,18,10,10,Orlando Magic,Orlando Magic,53,27,26,0.509,2549.0,101.8,103.8,101.2,102.7,0.6,1.1,0.529,1.1,15.1,0.322,0.697,0.514,0.184,0.501,0.543,92.2,90.71,75.59,4816,0.503,7,13,14,14,13,18,7,10,26,30,26,9,14,5,30,10,13,25,16,10,Orlando Magic,Orlando Magic,53,27,26,0.509,52.9,18.5,14.9,14.2,46.0,19.3,12.5,14.6,38.3,7,13,14,14,13,12,10,10,7,23,4,26,3,10,Orlando Magic,Orlando Magic,53,27,26,0.509,2549.0,0.501,0.385,0.184,0.322,0.477,0.365,0.164,0.303,7,13,14,14,13,10,1,30,9,5,26,12,14,10,Orlando Magic,Orlando Magic,53,27,26,0.509,48.1,0.835,0.165,0.647,0.204,0.14,0.137,0.212,0.178,0.443,0.48,0.52,0.872,0.128,0.529,0.471,7,13,14,14,27,4,27,7,16,26,9,10,8,7,25,6,16,15,26,5,10,Orlando Magic,Orlando Magic,53,27,26,0.509,52.9,36.9,83.5,0.443,5.8,16.8,0.345,23.1,30.5,0.756,11.8,30.1,41.9,21.2,16.4,8.8,4.9,5.5,25.2,25.3,102.7,-1.1,7,13,14,14,5,4,4,5,8,8,8,28,26,21,14,3,3,7,12,30,13,11,27,7,6,10,10,Orlando Magic,Orlando Magic,53,27,26,0.509,52.9,102.7,32.6,0.697,7.4,5.5,19.3,12.5,14.6,38.3,7,13,14,14,5,7,12,14,19,11,23,4,26,3,10,Orlando Magic,0,2006-07
1610612752,New York Knicks,53,23,30,0.434,51.6,38.6,83.7,0.461,5.7,17.2,0.328,22.8,31.3,0.728,13.9,32.8,46.7,20.4,18.1,7.0,3.5,5.7,25.3,24.7,105.7,-2.2,7,21,22,21,16,16,24,11,22,19,29,6,3,24,2,10,4,26,29,26,27,26,25,9,13,22,10,New York Knicks,New York Knicks,53,23,30,0.434,2594.0,104.0,105.7,106.8,108.0,-2.8,-2.3,0.529,1.13,15.0,0.347,0.706,0.528,0.181,0.495,0.542,94.2,92.9,77.42,5023,0.481,7,21,22,21,7,13,25,22,27,28,27,2,10,2,29,16,14,15,21,10,New York Knicks,New York Knicks,53,23,30,0.434,51.6,16.1,16.1,10.5,51.5,19.1,14.7,10.5,42.6,7,21,22,21,7,29,2,23,1,22,18,3,13,10,New York Knicks,New York Knicks,53,23,30,0.434,2594.0,0.495,0.374,0.181,0.347,0.502,0.329,0.145,0.294,7,21,22,21,7,16,3,29,2,21,16,30,10,10,New York Knicks,New York Knicks,53,23,30,0.434,48.9,0.794,0.206,0.624,0.136,0.161,0.099,0.216,0.153,0.487,0.478,0.522,0.827,0.173,0.529,0.471,7,21,22,21,1,13,18,13,30,23,23,6,30,1,26,5,25,6,27,4,10,New York Knicks,New York Knicks,53,23,30,0.434,51.6,39.7,86.2,0.461,7.0,19.5,0.358,21.4,28.4,0.755,12.1,29.5,41.5,22.3,14.5,7.6,5.7,3.5,24.7,25.3,107.9,2.2,7,21,22,21,16,21,22,19,24,24,18,19,16,19,15,2,2,12,30,13,26,27,22,6,25,22,10,New York Knicks,New York Knicks,53,23,30,0.434,51.6,108.0,32.8,0.706,7.0,3.5,19.1,14.7,10.5,42.6,7,21,22,21,16,25,10,10,26,27,22,18,3,13,10,New York Knicks,0,2006-07
1610612740,New Orleans/Oklahoma City Hornets,53,25,28,0.472,52.8,38.6,88.2,0.437,5.4,15.3,0.353,18.2,25.6,0.711,13.9,34.1,48.0,19.3,16.4,6.9,4.6,5.2,22.7,23.0,100.8,-2.0,7,16,17,17,7,17,2,28,23,25,14,29,24,27,3,2,1,29,16,28,24,15,6,23,29,21,10,New Orleans/Oklahoma City Hornets,New Orleans/Oklahoma City Hornets,53,25,28,0.472,2569.0,98.8,100.8,101.2,102.6,-2.4,-1.9,0.501,1.18,14.2,0.319,0.714,0.512,0.164,0.468,0.506,92.6,91.02,75.85,4868,0.478,7,16,17,17,9,29,6,20,30,26,30,10,6,6,16,28,30,24,24,10,New Orleans/Oklahoma City Hornets,New Orleans/Oklahoma City Hornets,53,25,28,0.472,52.8,16.2,15.7,13.0,44.7,18.3,14.4,13.2,39.3,7,16,17,17,9,28,6,14,9,14,16,15,5,10,New Orleans/Oklahoma City Hornets,New Orleans/Oklahoma City Hornets,53,25,28,0.472,2569.0,0.468,0.29,0.164,0.319,0.478,0.307,0.151,0.286,7,16,17,17,9,28,26,16,10,7,7,27,6,10,New Orleans/Oklahoma City Hornets,New Orleans/Oklahoma City Hornets,53,25,28,0.472,48.5,0.826,0.174,0.659,0.214,0.161,0.129,0.181,0.161,0.444,0.443,0.557,0.859,0.141,0.501,0.499,7,16,17,17,15,6,25,4,13,22,11,26,25,5,29,2,17,14,30,1,10,New Orleans/Oklahoma City Hornets,New Orleans/Oklahoma City Hornets,53,25,28,0.472,52.8,38.0,86.5,0.439,6.8,20.5,0.332,20.1,26.5,0.757,11.7,33.9,45.7,21.4,15.1,7.6,5.2,4.6,23.0,22.7,102.8,2.0,7,16,17,17,7,9,24,3,21,28,1,9,8,22,13,29,27,8,27,12,15,24,8,25,7,21,10,New Orleans/Oklahoma City Hornets,New Orleans/Oklahoma City Hornets,53,25,28,0.472,52.8,102.6,34.1,0.714,6.9,4.6,18.3,14.4,13.2,39.3,7,16,17,17,7,6,2,6,28,24,14,16,15,5,10,New Orleans/Oklahoma City Hornets,0,2006-07
1610612751,New Jersey Nets,54,25,29,0.463,51.8,38.2,83.5,0.457,7.2,20.6,0.351,20.2,27.9,0.725,11.0,32.5,43.5,24.7,15.8,6.8,3.4,5.4,24.3,24.3,103.8,-1.3,1,16,19,19,14,21,28,16,7,6,16,20,16,26,23,13,17,3,10,29,28,19,19,14,19,17,10,New Jersey Nets,New Jersey Nets,54,25,29,0.463,2617.0,103.2,103.8,103.4,105.0,-0.2,-1.2,0.646,1.56,17.9,0.278,0.714,0.496,0.158,0.5,0.542,93.7,92.72,77.26,5054,0.491,1,16,19,19,4,19,13,17,2,5,3,27,4,19,10,11,15,17,18,10,New Jersey Nets,New Jersey Nets,54,25,29,0.463,51.8,18.4,11.8,14.2,41.2,16.9,12.9,11.8,38.8,1,16,19,19,4,15,29,9,20,8,6,6,4,10,New Jersey Nets,New Jersey Nets,54,25,29,0.463,2617.0,0.5,0.334,0.158,0.278,0.492,0.347,0.159,0.286,1,16,19,19,4,11,13,10,27,14,23,19,4,10,New Jersey Nets,New Jersey Nets,54,25,29,0.463,48.5,0.754,0.246,0.597,0.2,0.209,0.137,0.195,0.177,0.396,0.586,0.414,0.904,0.096,0.646,0.354,1,16,19,19,16,25,6,23,19,6,8,20,11,21,2,29,8,23,2,29,10,New Jersey Nets,New Jersey Nets,54,25,29,0.463,51.8,37.9,83.9,0.452,6.7,19.3,0.348,22.6,29.1,0.774,11.0,32.8,43.8,24.0,15.9,7.7,5.4,3.4,24.3,24.3,105.1,1.3,1,16,19,19,14,8,9,11,18,21,12,26,23,29,4,24,14,25,19,15,19,28,17,12,13,17,10,New Jersey Nets,New Jersey Nets,54,25,29,0.463,51.8,105.0,32.5,0.714,6.8,3.4,16.9,12.9,11.8,38.8,1,16,19,19,14,13,13,4,29,28,8,6,6,4,10,New Jersey Nets,0,2006-07
1610612750,Minnesota Timberwolves,52,25,27,0.481,52.4,39.8,84.5,0.471,4.6,13.3,0.35,19.4,24.3,0.798,10.8,32.8,43.7,24.6,17.0,6.9,4.7,4.6,22.8,22.1,103.7,-0.7,17,16,16,16,10,8,19,3,28,28,17,25,29,3,25,9,16,4,23,27,23,9,10,28,20,16,10,Minnesota Timberwolves,Minnesota Timberwolves,52,25,27,0.481,2536.0,102.3,103.7,103.5,104.6,-1.2,-0.9,0.617,1.45,17.8,0.304,0.703,0.511,0.17,0.499,0.544,92.7,91.57,76.31,4841,0.511,17,16,16,16,18,20,10,16,4,11,4,18,11,7,23,13,11,20,9,10,Minnesota Timberwolves,Minnesota Timberwolves,52,25,27,0.481,52.4,15.9,13.4,8.9,38.4,19.1,14.3,12.2,43.8,17,16,16,16,18,30,20,28,27,21,15,9,17,10,Minnesota Timberwolves,Minnesota Timberwolves,52,25,27,0.481,2536.0,0.499,0.288,0.17,0.304,0.489,0.282,0.15,0.297,17,16,16,16,18,13,28,23,18,10,3,28,11,10,Minnesota Timberwolves,Minnesota Timberwolves,52,25,27,0.481,48.8,0.843,0.157,0.678,0.308,0.134,0.086,0.187,0.153,0.37,0.58,0.42,0.893,0.107,0.617,0.383,17,16,16,16,6,3,28,1,1,27,28,23,29,24,3,28,11,20,4,27,10,Minnesota Timberwolves,Minnesota Timberwolves,52,25,27,0.481,52.4,39.8,87.5,0.455,6.0,17.3,0.347,18.8,24.7,0.762,12.5,30.6,43.0,22.4,15.0,7.4,4.6,4.7,22.1,22.8,104.4,0.7,17,16,16,16,10,22,29,14,11,11,10,5,4,24,22,5,7,14,28,10,9,23,3,21,10,16,10,Minnesota Timberwolves,Minnesota Timberwolves,52,25,27,0.481,52.4,104.6,32.8,0.703,6.9,4.7,19.1,14.3,12.2,43.8,17,16,16,16,10,10,9,11,27,23,21,15,9,17,10,Minnesota Timberwolves,0,2006-07
1610612749,Milwaukee Bucks,53,19,34,0.358,51.4,40.5,87.8,0.461,6.1,18.3,0.336,18.7,25.8,0.725,12.7,29.6,42.3,22.8,15.7,7.3,2.9,6.0,23.8,23.1,105.9,-4.8,7,26,27,27,19,2,3,10,17,16,25,28,23,25,12,29,23,12,8,25,30,30,16,22,11,28,10,Milwaukee Bucks,Milwaukee Bucks,53,19,34,0.358,2559.0,103.6,105.9,109.6,110.3,-6.1,-4.4,0.563,1.45,16.5,0.312,0.663,0.483,0.157,0.496,0.534,94.9,93.52,77.94,4978,0.453,7,26,27,27,12,11,30,26,22,9,13,12,29,26,8,15,22,11,30,10,Milwaukee Bucks,Milwaukee Bucks,53,19,34,0.358,51.4,18.5,15.5,14.7,49.3,18.2,15.3,13.3,45.6,7,26,27,27,12,10,7,6,2,13,25,18,24,10,Milwaukee Bucks,Milwaukee Bucks,53,19,34,0.358,2559.0,0.496,0.293,0.157,0.312,0.523,0.319,0.163,0.337,7,26,27,27,12,15,25,8,12,29,13,13,29,10,Milwaukee Bucks,Milwaukee Bucks,53,19,34,0.358,48.3,0.792,0.208,0.65,0.184,0.174,0.139,0.176,0.175,0.466,0.517,0.483,0.823,0.177,0.563,0.437,7,26,27,27,22,15,16,6,23,18,7,28,13,2,16,15,28,3,22,9,10,Milwaukee Bucks,Milwaukee Bucks,53,19,34,0.358,51.4,41.4,86.4,0.479,7.5,20.4,0.366,20.4,27.6,0.741,13.9,32.2,46.1,27.0,16.3,7.7,6.0,2.9,23.1,23.8,110.7,4.8,7,26,27,27,19,30,23,29,29,27,25,11,13,6,30,19,29,30,13,17,30,30,9,15,30,28,10,Milwaukee Bucks,Milwaukee Bucks,53,19,34,0.358,51.4,110.3,29.6,0.663,7.3,2.9,18.2,15.3,13.3,45.6,7,26,27,27,19,30,29,29,25,30,13,25,18,24,10,Milwaukee Bucks,0,2006-07
1610612748,Miami Heat,52,26,26,0.5,52.4,38.9,83.7,0.465,6.6,19.2,0.346,19.8,26.9,0.735,10.8,33.6,44.4,22.2,16.3,7.5,6.5,4.3,23.5,23.7,104.2,-1.7,17,14,14,15,11,14,23,6,13,10,19,23,22,21,24,5,13,16,14,18,3,5,14,17,17,18,10,Miami Heat,Miami Heat,52,26,26,0.5,2521.0,103.2,104.2,102.9,106.1,0.3,-1.9,0.572,1.37,16.5,0.285,0.692,0.496,0.163,0.504,0.545,93.4,91.56,76.3,4815,0.508,17,14,14,15,21,17,20,21,16,18,14,25,17,18,14,6,9,21,12,10,Miami Heat,Miami Heat,52,26,26,0.5,52.4,16.9,13.4,11.5,42.7,18.6,14.9,14.9,41.2,17,14,14,15,21,25,22,21,14,17,21,29,9,10,Miami Heat,Miami Heat,52,26,26,0.5,2521.0,0.504,0.322,0.163,0.285,0.492,0.309,0.158,0.308,17,14,14,15,21,6,20,14,25,15,9,20,17,10,Miami Heat,Miami Heat,52,26,26,0.5,48.5,0.77,0.23,0.619,0.209,0.191,0.111,0.19,0.162,0.409,0.51,0.49,0.872,0.128,0.572,0.428,17,14,14,15,12,24,7,16,14,13,22,21,23,11,19,12,15,16,16,15,10,Miami Heat,Miami Heat,52,26,26,0.5,52.4,39.4,87.2,0.452,7.0,19.6,0.358,20.0,27.0,0.74,12.1,32.2,44.3,22.6,15.8,7.3,4.3,6.5,23.7,23.5,105.8,1.7,17,14,14,15,11,18,28,12,25,25,20,8,10,5,16,18,17,19,20,6,5,3,14,17,19,18,10,Miami Heat,Miami Heat,52,26,26,0.5,52.4,106.1,33.6,0.692,7.5,6.5,18.6,14.9,14.9,41.2,17,14,14,15,11,20,5,17,18,3,17,21,29,9,10,Miami Heat,0,2006-07
1610612763,Memphis Grizzlies,54,14,40,0.259,51.1,37.6,81.6,0.461,7.1,18.4,0.384,22.9,30.2,0.758,10.6,29.8,40.4,21.5,17.1,7.3,5.3,5.7,23.4,26.0,105.2,-5.2,1,29,30,29,23,25,30,13,8,14,2,5,6,13,27,27,30,22,24,24,14,25,13,2,14,29,10,Memphis Grizzlies,Memphis Grizzlies,54,14,40,0.259,2642.0,103.8,105.2,108.9,110.2,-5.1,-5.0,0.571,1.26,16.0,0.281,0.676,0.477,0.171,0.504,0.554,95.2,94.02,78.35,5171,0.463,1,29,30,29,1,14,29,29,17,24,20,26,23,28,24,7,6,8,27,10,Memphis Grizzlies,Memphis Grizzlies,54,14,40,0.259,51.1,18.6,12.8,15.0,42.9,20.4,14.9,14.8,46.3,1,29,30,29,1,8,26,5,13,29,20,28,26,10,Memphis Grizzlies,Memphis Grizzlies,54,14,40,0.259,2642.0,0.504,0.371,0.171,0.281,0.526,0.316,0.165,0.324,1,29,30,29,1,7,4,24,26,30,12,11,23,10,Memphis Grizzlies,Memphis Grizzlies,54,14,40,0.259,48.9,0.775,0.225,0.581,0.173,0.201,0.143,0.218,0.177,0.408,0.512,0.488,0.827,0.173,0.571,0.429,1,29,30,29,2,20,11,27,26,8,5,4,12,13,17,14,26,5,17,14,10,Memphis Grizzlies,Memphis Grizzlies,54,14,40,0.259,51.1,41.3,85.4,0.483,7.3,18.7,0.39,20.5,27.0,0.76,12.4,32.1,44.5,25.9,16.5,8.4,5.7,5.3,26.0,23.4,110.3,5.2,1,29,30,29,23,29,17,30,27,19,30,12,11,23,21,15,20,29,11,28,25,14,29,18,29,29,10,Memphis Grizzlies,Memphis Grizzlies,54,14,40,0.259,51.1,110.2,29.8,0.676,7.3,5.3,20.4,14.9,14.8,46.3,1,29,30,29,23,29,27,23,24,14,29,20,28,26,10,Memphis Grizzlies,0,2006-07
1610612747,Los Angeles Lakers,54,30,24,0.556,50.9,38.9,83.8,0.464,7.9,22.1,0.357,21.5,28.8,0.745,11.4,31.5,42.9,23.2,16.7,7.6,5.2,5.4,24.0,25.0,107.2,0.9,1,8,9,9,24,13,22,7,4,4,11,15,10,17,21,16,20,10,20,15,15,20,17,5,7,11,10,Los Angeles Lakers,Los Angeles Lakers,54,30,24,0.556,2642.0,105.3,107.2,105.1,106.5,0.2,0.7,0.595,1.38,16.9,0.307,0.69,0.5,0.167,0.511,0.556,95.7,94.24,78.53,5192,0.503,1,8,9,9,1,7,23,11,10,16,10,17,18,15,20,3,3,7,15,10,Los Angeles Lakers,Los Angeles Lakers,54,30,24,0.556,50.9,18.0,13.4,9.6,43.7,19.4,15.0,12.7,46.7,1,8,9,9,1,17,21,25,11,25,22,13,28,10,Los Angeles Lakers,Los Angeles Lakers,54,30,24,0.556,2642.0,0.511,0.344,0.167,0.307,0.497,0.342,0.157,0.31,1,8,9,9,1,3,10,20,17,18,20,23,18,10,Los Angeles Lakers,Los Angeles Lakers,54,30,24,0.556,48.9,0.736,0.264,0.579,0.171,0.22,0.09,0.201,0.168,0.408,0.534,0.466,0.836,0.164,0.595,0.405,1,8,9,9,2,27,4,28,27,5,25,17,18,12,10,21,22,9,10,21,10,Los Angeles Lakers,Los Angeles Lakers,54,30,24,0.556,50.9,39.1,85.0,0.46,6.3,18.3,0.346,21.8,29.1,0.75,12.4,31.5,43.9,22.4,15.7,8.8,5.4,5.2,25.0,24.0,106.3,-0.9,1,8,9,9,24,17,15,18,14,16,9,21,22,14,20,10,15,16,23,29,20,15,26,14,21,11,10,Los Angeles Lakers,Los Angeles Lakers,54,30,24,0.556,50.9,106.5,31.5,0.69,7.6,5.2,19.4,15.0,12.7,46.7,1,8,9,9,24,23,16,18,15,15,25,22,13,28,10,Los Angeles Lakers,0,2006-07
